holding_id,FIELD__id,s3q03,s3q04a_hectares
13-31-50-07,1,Inherited,0
13-31-56-79,1,Purchased,0
13-31-64-08,1,Borrowed for free,0
13-31-91-92,1,Purchased,0
13-32-09-93,1,Customary right of occupancy,2
13-32-13-64,1,Borrowed for free,0
13-32-13-64,2,Inherited,0
13-32-18-46,1,Customary right of occupancy,1
13-32-18-46,2,Customary right of occupancy,0
13-32-52-29,1,Customary right of occupancy,0
13-32-52-29,2,Inherited,1
13-32-52-65,1,Customary right of occupancy,0
13-32-52-65,2,Customary right of occupancy,0
13-32-52-65,3,Customary right of occupancy,0
13-33-04-30,1,Granted right of occupancy,0
13-33-04-95,1,Other,1
13-33-04-95,2,Other,2
13-33-46-02,1,Borrowed for free,1
13-33-53-61,1,Customary right of occupancy,1
13-33-56-56,1,Borrowed for free,0
13-33-67-74,1,Inherited,0
13-33-67-74,2,Inherited,0
13-34-11-15,1,Rented or leased in,0
13-34-11-15,2,Rented or leased in,0
13-34-20-49,1,Inherited,1
13-34-42-82,1,Purchased,1
13-34-60-88,1,Rented or leased in,2
13-34-63-03,1,Rented or leased in,0
13-34-64-56,1,Customary right of occupancy,1
13-34-94-79,1,Other,1
13-35-23-89,1,Rented or leased in,0
13-35-23-89,2,Rented or leased in,0
13-35-23-89,3,Inherited,0
13-35-42-75,1,Borrowed for free,0
13-35-43-48,1,Customary right of occupancy,0
13-35-43-48,2,Customary right of occupancy,1
13-35-67-38,1,Granted right of occupancy,1
13-35-77-59,1,Inherited,0
13-35-77-59,2,Purchased,0
13-36-11-93,1,Purchased,2
13-36-13-74,1,Inherited,1
13-36-22-15,1,Inherited,1
13-36-46-94,1,Inherited,1
13-36-46-94,2,Inherited,0
13-36-73-40,1,Purchased,0
13-36-73-40,2,Borrowed for free,0
13-36-99-80,1,Other,0
13-36-99-80,2,Customary right of occupancy,0
13-37-08-59,1,Inherited,0
13-37-30-93,1,Inherited,2
13-37-30-93,2,Inherited,0
13-37-53-30,1,Inherited,0
13-37-58-22,1,Customary right of occupancy,2
13-37-94-94,1,Customary right of occupancy,1
13-38-31-72,1,Purchased,1
13-38-31-72,2,Rented or leased in,0
13-38-90-80,1,Inherited,1
13-38-90-80,2,Purchased,1
13-39-00-58,1,Customary right of occupancy,0
13-39-00-58,2,Customary right of occupancy,0
13-39-10-94,1,Customary right of occupancy,1
13-39-42-80,1,Borrowed for free,0
13-39-42-80,2,Borrowed for free,0
13-39-42-80,3,Borrowed for free,0
13-40-14-24,1,Rented or leased in,1
13-40-54-62,1,Rented or leased in,0
13-40-54-62,2,Rented or leased in,0
13-40-54-62,3,Rented or leased in,0
13-40-85-46,1,Inherited,1
13-40-85-46,2,Rented or leased in,0
13-40-85-46,3,Rented or leased in,1
13-40-88-49,1,Rented or leased in,0
13-41-07-49,1,Borrowed for free,1
13-41-28-05,1,Customary right of occupancy,0
13-41-28-05,2,Customary right of occupancy,1
13-41-33-92,2,Inherited,1
13-42-26-55,1,Inherited,4
13-42-33-36,1,Rented or leased in,1
13-42-34-55,1,Other,2
13-42-37-55,1,Customary right of occupancy,0
13-42-37-55,2,Customary right of occupancy,0
13-42-46-99,1,Borrowed for free,0
13-42-74-29,1,Customary right of occupancy,0
13-42-87-75,1,Customary right of occupancy,0
13-42-87-96,1,Purchased,1
13-43-11-79,1,Purchased,0
13-43-24-33,1,Purchased,12
13-43-24-33,2,Purchased,18
13-43-24-33,3,Purchased,170
13-43-27-29,1,Other,0
13-43-48-93,1,,0
13-43-53-30,1,Borrowed for free,1
13-43-77-49,1,Customary right of occupancy,0
13-43-77-49,2,Customary right of occupancy,0
13-43-90-43,1,Inherited,0
13-44-15-52,1,Purchased,32
13-44-15-52,2,Purchased,6
13-44-15-52,3,Purchased,24
13-44-15-52,4,Purchased,28
13-44-27-05,1,Granted right of occupancy,327
13-44-44-10,1,Granted right of occupancy,0
13-44-44-10,2,Granted right of occupancy,1
13-44-44-10,3,Granted right of occupancy,0
13-44-46-47,1,Inherited,0
13-44-46-47,2,Inherited,0
13-44-74-41,1,Inherited,1
13-45-06-41,1,Customary right of occupancy,0
13-45-45-02,1,Purchased,1
13-45-45-02,2,Purchased,1
13-45-45-02,3,Purchased,1
13-45-55-05,1,Other,0
13-45-55-05,2,Other,1
13-45-94-68,1,Purchased,1
13-45-94-68,2,Rented or leased in,1
13-45-94-68,3,Rented or leased in,2
13-46-35-17,1,Customary right of occupancy,0
13-46-35-17,2,Customary right of occupancy,0
13-46-35-57,1,Inherited,0
13-46-43-09,1,Customary right of occupancy,4
13-46-45-96,1,Purchased,1
13-46-73-60,1,Inherited,1
13-46-73-60,2,Purchased,0
13-47-30-41,1,Inherited,1
13-47-32-83,1,Purchased,1
13-48-05-42,1,Rented or leased in,2
13-48-29-91,1,Inherited,0
13-48-55-03,1,Customary right of occupancy,1
13-48-91-90,1,Inherited,1
13-49-58-25,1,Purchased,1
13-49-71-22,1,Purchased,1
13-49-71-22,2,Purchased,4
13-49-71-22,3,Purchased,4
13-49-73-13,1,Customary right of occupancy,1
13-49-86-71,1,Borrowed for free,0
13-49-86-71,2,Purchased,0
13-49-86-71,3,Purchased,0
13-49-86-71,4,Borrowed for free,0
13-49-86-71,5,Purchased,0
13-49-90-32,1,Inherited,3
13-49-94-38,1,Customary right of occupancy,2
13-50-10-79,1,Borrowed for free,0
13-50-11-14,1,Rented or leased in,0
13-50-22-76,1,Customary right of occupancy,1
13-50-22-76,2,Customary right of occupancy,1
13-50-22-76,3,Purchased,1
13-50-34-65,1,Customary right of occupancy,2
13-50-34-65,2,Borrowed for free,1
13-50-35-62,1,Inherited,1
13-50-35-62,2,Inherited,0
13-50-35-62,3,Purchased,0
13-50-70-76,1,Other,2
13-50-88-09,1,Purchased,1
13-50-88-09,2,Other,1
13-50-89-94,1,Borrowed for free,1
13-50-89-94,2,Rented or leased in,1
13-51-08-89,1,Inherited,0
13-51-08-89,2,Inherited,0
13-51-08-89,3,Inherited,0
13-51-09-17,1,Purchased,1
13-51-09-17,2,Purchased,1
13-51-09-59,1,Inherited,0
13-51-09-59,2,Rented or leased in,1
13-51-11-62,1,Granted right of occupancy,3
13-51-18-18,1,Granted right of occupancy,14
13-51-33-14,1,Customary right of occupancy,0
13-51-52-16,1,Customary right of occupancy,1
13-51-52-16,2,Customary right of occupancy,1
13-51-93-16,1,Inherited,0
13-52-19-67,1,Inherited,0
13-52-19-67,2,Inherited,0
13-52-52-84,1,Purchased,2
13-52-52-84,2,Purchased,4
13-52-78-12,1,Inherited,1
13-53-33-51,1,Other,1
13-54-01-90,1,Rented or leased in,0
13-54-15-80,1,Customary right of occupancy,0
13-54-15-80,2,Customary right of occupancy,0
13-54-16-82,1,Purchased,1
13-54-21-47,1,Customary right of occupancy,0
13-54-26-24,1,Inherited,1
13-54-30-59,1,Inherited,0
13-54-80-12,1,Rented or leased in,1
13-55-13-21,1,Inherited,0
13-55-27-19,1,Purchased,40
13-55-32-01,1,Inherited,0
13-55-63-42,1,Rented or leased in,1
13-55-77-93,1,Purchased,0
13-55-80-98,1,Customary right of occupancy,0
13-55-87-16,1,Inherited,0
13-56-10-68,1,Purchased,2
13-56-22-45,1,Customary right of occupancy,0
13-56-22-45,2,Inherited,1
13-56-22-45,3,Borrowed for free,1
13-56-47-22,1,Rented or leased in,1
13-56-58-26,1,Customary right of occupancy,0
13-56-68-31,1,Inherited,1
13-56-68-31,2,Inherited,0
13-56-92-24,1,Rented or leased in,2
13-57-03-70,1,Inherited,3
13-57-46-58,1,Granted right of occupancy,0
13-57-52-31,1,Purchased,1
13-58-24-52,1,Customary right of occupancy,0
13-58-24-52,2,Customary right of occupancy,1
13-58-24-52,3,Rented or leased in,1
13-58-32-24,1,Rented or leased in,1
13-58-32-24,2,Rented or leased in,1
13-58-37-58,1,Customary right of occupancy,1
13-58-37-58,2,Customary right of occupancy,0
13-58-37-58,3,Customary right of occupancy,0
13-59-02-19,1,Inherited,0
13-59-02-19,2,Inherited,1
13-59-17-09,1,Other,2
13-59-67-55,1,,0
13-59-73-90,1,Inherited,2
13-59-73-90,2,Inherited,13
13-59-88-40,1,Purchased,1
13-59-88-40,2,Inherited,1
13-60-06-15,1,Inherited,0
13-60-14-16,1,Purchased,0
13-60-57-06,1,Purchased,1
13-60-57-06,2,Purchased,2
13-61-39-29,1,Customary right of occupancy,1
13-61-95-17,1,Customary right of occupancy,0
13-62-65-84,1,Borrowed for free,0
13-62-65-84,2,Inherited,0
13-62-87-60,1,Rented or leased in,0
13-63-13-57,1,Customary right of occupancy,1
13-63-13-57,2,Customary right of occupancy,2
13-63-23-86,1,Customary right of occupancy,0
13-63-24-07,1,Customary right of occupancy,6
13-63-35-85,1,Customary right of occupancy,3
13-63-53-21,1,Inherited,2
13-63-67-77,1,Rented or leased in,1
13-63-67-77,2,Rented or leased in,1
13-63-67-77,3,Purchased,0
13-64-06-75,1,Inherited,0
13-64-06-75,2,Inherited,0
13-64-06-75,3,Inherited,0
13-64-06-75,4,Borrowed for free,0
13-64-21-37,1,Purchased,0
13-64-27-15,1,Inherited,1
13-64-28-01,1,Borrowed for free,0
13-64-29-33,1,Purchased,12
13-64-29-33,2,Granted right of occupancy,4
13-64-41-79,1,Purchased,2
13-64-41-79,2,Purchased,1
13-64-41-93,1,Customary right of occupancy,0
13-64-44-96,1,Customary right of occupancy,1
13-64-44-96,2,Customary right of occupancy,0
13-64-44-96,3,Customary right of occupancy,1
13-64-50-28,1,Customary right of occupancy,1
13-64-74-49,1,Rented or leased in,1
13-64-75-12,1,Other,0
13-64-96-55,1,Inherited,0
13-65-04-47,1,Purchased,1
13-65-04-47,2,Purchased,1
13-65-47-05,1,Customary right of occupancy,1
13-65-47-05,2,Customary right of occupancy,1
13-65-54-22,1,Purchased,0
13-65-90-48,1,Borrowed for free,0
13-66-13-24,1,Rented or leased in,2
13-66-27-39,1,Purchased,1
13-66-27-39,2,Customary right of occupancy,1
13-66-40-14,1,Borrowed for free,0
13-66-57-65,1,Borrowed for free,0
13-66-57-65,2,Borrowed for free,0
13-66-87-21,1,Inherited,1
13-66-89-41,1,Customary right of occupancy,1
13-66-89-41,2,Customary right of occupancy,1
13-67-48-11,1,Customary right of occupancy,0
13-67-54-92,1,Customary right of occupancy,1
13-67-73-18,1,Customary right of occupancy,2
13-67-73-89,1,Customary right of occupancy,1
13-67-85-67,1,Granted right of occupancy,1
13-68-06-99,1,Purchased,0
13-68-06-99,2,Customary right of occupancy,0
13-68-51-60,1,Rented or leased in,1
13-68-96-61,1,Customary right of occupancy,2
13-68-96-61,2,Customary right of occupancy,0
13-70-10-11,1,Customary right of occupancy,0
13-70-10-11,2,Customary right of occupancy,0
13-70-12-14,1,Rented or leased in,0
13-70-15-52,1,Purchased,1
13-70-45-80,1,Customary right of occupancy,0
13-70-56-68,1,Customary right of occupancy,0
13-70-82-75,1,Purchased,1
13-70-83-96,1,Rented or leased in,1
13-71-10-63,1,Inherited,1
13-71-15-47,1,Purchased,0
13-71-32-54,1,Rented or leased in,1
13-71-32-54,2,Purchased,0
13-71-45-97,1,Granted right of occupancy,1
13-71-47-55,1,Customary right of occupancy,1
13-71-52-08,1,,0
13-71-77-33,1,Customary right of occupancy,0
13-71-95-87,1,Purchased,0
13-72-18-26,1,Inherited,0
13-72-29-56,1,Customary right of occupancy,1
13-72-44-93,1,Inherited,0
13-72-45-77,1,Inherited,1
13-72-45-77,2,Purchased,10
13-72-74-10,1,Granted right of occupancy,3
13-72-90-21,1,Granted right of occupancy,1
13-73-08-54,1,Customary right of occupancy,2
13-73-65-74,1,Purchased,2
13-73-80-05,1,Inherited,0
13-73-80-05,2,Inherited,0
13-73-80-05,3,Inherited,0
13-73-80-05,4,Inherited,0
13-73-87-34,1,Rented or leased in,0
13-74-06-84,1,Inherited,0
13-74-06-84,2,Inherited,0
13-74-06-84,3,Inherited,0
13-74-06-84,4,Inherited,0
13-74-06-84,5,Inherited,0
13-74-15-59,1,Inherited,0
13-74-70-16,1,Customary right of occupancy,1
13-74-70-16,2,Customary right of occupancy,0
13-75-02-19,1,Purchased,1
13-75-02-19,2,Purchased,0
13-75-02-19,3,Purchased,1
13-75-05-37,1,Customary right of occupancy,0
13-75-18-73,1,Customary right of occupancy,0
13-75-18-73,2,Inherited,2
13-75-55-17,1,Customary right of occupancy,1
13-75-96-12,1,Inherited,0
13-76-00-62,1,Customary right of occupancy,0
13-76-37-16,1,Rented or leased in,2
13-76-49-15,1,Customary right of occupancy,1
13-76-49-15,2,Customary right of occupancy,1
13-76-54-93,1,Inherited,0
13-76-54-93,2,Inherited,0
13-76-54-93,3,Inherited,0
13-76-54-93,4,Borrowed for free,0
13-76-54-93,5,Inherited,0
13-76-84-98,1,Rented or leased in,0
13-76-85-25,1,Customary right of occupancy,1
13-76-85-25,2,Customary right of occupancy,1
13-76-85-25,3,Customary right of occupancy,1
13-76-89-21,1,Rented or leased in,1
13-76-89-21,2,Other,3
13-76-89-21,3,Other,1
13-76-89-21,4,Rented or leased in,1
13-76-89-62,1,Borrowed for free,0
13-77-70-27,1,Purchased,4
13-77-97-65,1,Rented or leased in,1
13-77-99-18,1,Customary right of occupancy,7
13-77-99-18,2,Customary right of occupancy,8
13-77-99-18,3,Customary right of occupancy,12
13-78-25-56,1,Purchased,0
13-78-25-56,2,Customary right of occupancy,0
13-78-25-56,3,Customary right of occupancy,0
13-78-25-56,4,Purchased,0
13-78-58-42,1,Customary right of occupancy,1
13-78-58-42,2,Customary right of occupancy,0
13-78-58-42,3,Customary right of occupancy,0
13-78-58-42,4,Rented or leased in,0
13-78-88-34,1,Purchased,1
13-78-88-34,2,Rented or leased in,1
13-78-99-45,1,Inherited,2
13-79-01-82,1,Borrowed for free,0
13-79-08-47,1,Customary right of occupancy,4
13-79-08-47,2,Customary right of occupancy,4
13-80-19-68,1,Inherited,0
13-80-33-78,1,Purchased,1
13-80-33-78,2,Inherited,1
13-80-35-19,1,Inherited,0
13-80-54-57,1,Granted right of occupancy,1
13-80-84-98,1,Borrowed for free,0
13-80-94-30,1,Customary right of occupancy,1
13-81-05-64,1,Inherited,0
13-81-05-64,2,Inherited,0
13-81-05-64,3,Inherited,0
13-81-05-64,4,Inherited,1
13-81-48-01,1,Purchased,1
13-81-71-13,1,Inherited,1
13-81-71-13,2,Purchased,1
13-81-71-13,3,Purchased,1
13-81-94-52,1,Customary right of occupancy,0
13-81-94-52,2,Customary right of occupancy,0
13-82-19-70,1,Borrowed for free,0
13-82-38-62,1,Borrowed for free,0
13-82-39-39,1,Customary right of occupancy,3
13-82-39-39,2,Customary right of occupancy,0
13-82-66-84,1,Inherited,1
13-82-66-84,2,Inherited,1
13-83-03-18,1,Purchased,0
13-83-03-18,2,Purchased,0
13-83-03-18,3,Purchased,0
13-83-07-89,1,Purchased,1
13-83-47-13,1,Customary right of occupancy,1
13-83-47-13,2,Customary right of occupancy,0
13-84-00-56,1,Purchased,0
13-84-00-56,2,Purchased,1
13-84-04-23,1,Purchased,1
13-84-04-23,2,Inherited,1
13-84-65-14,1,Borrowed for free,0
13-84-65-14,2,Borrowed for free,0
13-84-65-14,3,Borrowed for free,0
13-84-85-77,1,Rented or leased in,2
13-84-85-77,2,Purchased,2
13-84-85-77,3,Granted right of occupancy,9
13-84-88-05,1,Purchased,1
13-85-49-60,1,Rented or leased in,4
13-85-49-81,1,Inherited,1
13-85-49-81,2,Rented or leased in,4
13-85-51-53,1,Customary right of occupancy,2
13-85-99-51,1,Rented or leased in,0
13-85-99-51,2,Rented or leased in,0
13-85-99-51,3,Purchased,1
13-86-34-06,1,Customary right of occupancy,1
13-86-34-06,2,Inherited,1
13-86-88-40,1,Inherited,1
13-86-88-40,2,Purchased,0
13-86-88-40,3,Purchased,2
13-87-03-55,1,Inherited,0
13-87-03-55,2,Customary right of occupancy,0
13-87-08-81,1,Inherited,0
13-87-08-81,2,Inherited,0
13-87-31-36,1,Inherited,0
13-87-40-98,1,Inherited,1
13-87-72-61,1,Purchased,1
13-87-72-61,2,Purchased,1
13-87-73-76,1,Inherited,0
13-88-48-63,1,Inherited,0
13-88-48-63,2,Inherited,0
13-88-48-63,3,Inherited,1
13-89-07-24,1,Customary right of occupancy,1
13-89-07-24,2,Customary right of occupancy,1
13-89-16-85,1,Customary right of occupancy,3
13-89-28-78,1,Inherited,1
13-89-28-78,2,Inherited,2
13-89-45-72,1,Customary right of occupancy,0
13-89-96-12,1,Granted right of occupancy,10000
13-89-96-21,1,Inherited,3
13-89-96-21,2,Purchased,3
13-89-96-21,3,Rented or leased in,2
13-89-96-21,4,Inherited,4
13-89-96-21,5,Purchased,4
13-89-96-21,6,Rented or leased in,2
13-90-03-49,1,Customary right of occupancy,0
13-90-03-49,2,Inherited,0
13-90-09-56,1,Customary right of occupancy,0
13-90-09-56,2,Purchased,0
13-90-09-56,3,Purchased,0
13-90-15-55,1,Customary right of occupancy,1
13-90-65-71,1,Customary right of occupancy,1
13-90-66-16,1,Purchased,1
13-90-97-90,1,Purchased,0
13-91-03-87,1,Rented or leased in,1
13-91-03-87,2,Rented or leased in,0
13-91-11-03,1,Customary right of occupancy,0
13-91-11-03,2,Inherited,0
13-91-33-04,1,Rented or leased in,0
13-91-35-32,1,Customary right of occupancy,0
13-91-41-38,1,Customary right of occupancy,1
13-91-45-84,1,Other,0
13-91-52-36,1,Customary right of occupancy,1
13-91-52-36,2,Purchased,0
13-91-58-44,1,Granted right of occupancy,0
13-91-58-44,2,Borrowed for free,0
13-91-72-51,1,Granted right of occupancy,1
13-91-77-59,1,Inherited,1
13-91-77-59,2,Customary right of occupancy,0
13-91-82-18,1,Rented or leased in,0
13-91-82-18,2,Rented or leased in,0
13-91-82-18,3,Rented or leased in,1
13-91-93-45,1,Rented or leased in,1
13-92-01-01,1,Purchased,1
13-92-01-91,1,Inherited,1
13-92-23-28,1,Customary right of occupancy,1
13-92-41-83,1,Inherited,2
13-92-83-17,1,Customary right of occupancy,1
13-93-23-21,1,Rented or leased in,0
13-93-28-73,1,Inherited,1
13-93-28-73,2,Inherited,0
13-93-69-13,1,Customary right of occupancy,0
13-94-67-81,1,Inherited,1
13-95-16-91,1,Other,0
13-95-28-20,1,Rented or leased in,1
13-95-28-20,2,Purchased,0
13-95-38-01,1,Customary right of occupancy,0
13-95-79-26,1,Customary right of occupancy,1
13-96-02-42,1,Purchased,1
13-96-26-41,1,Inherited,1
13-96-26-41,2,Purchased,1
13-96-44-72,1,Customary right of occupancy,1
13-96-53-57,1,Inherited,6
13-96-53-57,2,Inherited,1
13-96-53-57,3,Inherited,1
13-96-66-57,1,Customary right of occupancy,0
13-97-25-36,1,Purchased,1
13-97-40-77,1,Rented or leased in,0
13-97-46-66,1,Other,2
13-97-46-66,2,Other,0
13-97-71-17,1,Granted right of occupancy,0
13-97-84-57,1,Inherited,2
13-97-95-53,1,Customary right of occupancy,0
13-97-95-53,2,Customary right of occupancy,0
13-98-31-93,1,Inherited,0
13-98-39-86,1,Borrowed for free,0
13-98-57-94,1,Customary right of occupancy,1
13-98-87-62,1,Inherited,0
13-98-87-62,2,Inherited,1
13-98-91-20,1,Customary right of occupancy,0
13-98-91-65,1,Other,2
13-98-99-76,1,Inherited,0
13-99-07-52,1,Customary right of occupancy,2
13-99-07-52,2,Customary right of occupancy,12
13-99-07-52,3,Customary right of occupancy,2
13-99-15-77,1,Borrowed for free,1
13-99-29-43,1,Customary right of occupancy,0
13-99-29-43,2,Customary right of occupancy,0
13-99-52-43,1,Granted right of occupancy,1
13-99-64-56,1,Customary right of occupancy,2
13-99-64-56,2,Customary right of occupancy,2
14-00-04-82,1,Customary right of occupancy,0
14-00-04-82,2,Customary right of occupancy,2
14-00-11-71,1,Purchased,0
14-00-11-71,2,Purchased,0
14-00-24-95,1,Customary right of occupancy,1
14-00-38-56,1,Other,9
14-00-38-56,2,Purchased,6
14-01-16-23,1,Purchased,2
14-01-18-45,1,Inherited,2
14-01-37-65,1,Customary right of occupancy,0
14-01-40-44,1,Rented or leased in,100
14-02-13-16,1,Rented or leased in,2
14-02-38-27,1,Customary right of occupancy,1
14-02-74-59,1,Customary right of occupancy,1
14-02-80-69,1,Inherited,0
14-02-80-69,2,Rented or leased in,0
14-02-80-69,3,Rented or leased in,0
14-02-95-52,1,Purchased,0
14-02-95-52,2,Purchased,0
14-02-95-52,3,Purchased,0
14-03-15-56,1,Inherited,0
14-03-24-84,1,Rented or leased in,0
14-03-36-73,1,Other,0
14-03-36-73,2,Purchased,1
14-03-48-44,1,Borrowed for free,0
14-03-97-41,1,Rented or leased in,1
14-03-98-50,1,Inherited,1
14-04-76-51,1,Customary right of occupancy,0
14-04-92-30,1,Rented or leased in,0
14-04-92-30,2,Rented or leased in,0
14-04-92-30,3,Rented or leased in,0
14-05-05-14,1,Granted right of occupancy,1
14-05-23-25,1,Purchased,0
14-05-52-24,1,Purchased,1
14-05-58-87,1,Purchased,0
14-05-58-87,2,Purchased,1
14-05-58-87,3,Purchased,0
14-05-58-87,4,Purchased,0
14-05-58-87,5,Purchased,0
14-05-58-87,6,Purchased,0
14-05-58-87,7,Purchased,0
14-05-77-81,1,Purchased,3
14-05-89-07,1,Customary right of occupancy,1
14-05-96-61,1,Purchased,1
14-06-01-08,1,Purchased,2
14-06-01-08,2,Purchased,1
14-06-01-08,3,Purchased,1
14-06-28-47,1,Inherited,1
14-06-28-47,2,Inherited,1
14-06-42-09,1,Customary right of occupancy,0
14-06-89-98,1,Rented or leased in,0
14-06-97-45,1,Customary right of occupancy,8
14-07-20-26,1,Inherited,0
14-08-10-21,1,Purchased,1
14-08-46-00,1,Customary right of occupancy,0
14-08-49-34,1,Borrowed for free,0
14-08-81-27,1,Customary right of occupancy,1
14-09-98-34,1,Rented or leased in,0
14-10-38-92,1,Rented or leased in,0
14-10-60-08,1,Granted right of occupancy,1
14-10-62-24,1,Inherited,0
14-10-65-52,1,Customary right of occupancy,0
14-10-65-52,2,Customary right of occupancy,0
14-10-79-77,1,Inherited,0
14-10-79-77,2,Purchased,0
14-10-81-29,1,Rented or leased in,0
14-11-02-49,1,Purchased,0
14-11-02-49,2,Inherited,0
14-11-02-49,3,Inherited,0
14-11-02-49,4,Inherited,0
14-11-57-18,1,Rented or leased in,1
14-11-64-18,1,Inherited,1
14-12-23-52,1,Inherited,0
14-12-61-33,1,Inherited,1
14-12-61-33,2,Purchased,1
14-13-31-38,1,Inherited,1
14-13-31-48,1,Other,1
14-13-31-48,2,Inherited,1
14-13-31-48,3,Other,1
14-13-66-39,1,Rented or leased in,0
14-13-94-83,1,Customary right of occupancy,0
14-13-94-83,2,Inherited,1
14-13-96-21,1,Customary right of occupancy,1
14-14-02-32,1,Borrowed for free,0
14-14-02-32,2,Granted right of occupancy,0
14-14-02-32,3,Granted right of occupancy,0
14-14-02-32,4,Granted right of occupancy,0
14-14-07-61,1,Borrowed for free,0
14-14-15-31,1,Purchased,0
14-14-76-05,1,Customary right of occupancy,0
14-15-39-77,1,Inherited,1
14-15-39-77,2,Inherited,0
14-15-39-77,3,Inherited,1
14-15-48-88,1,Inherited,1
14-15-66-71,1,Inherited,2
14-15-66-71,2,Inherited,2
14-15-66-71,3,Inherited,2
14-15-68-05,1,Granted right of occupancy,1
14-15-70-55,1,Borrowed for free,0
